AnimID	Name	AinmName	Layer	WrapMode	Speed	TransitTime	LoopTime	LoopOverAnimId	IsCanBreak	StartEffect01	IsStartEffectAutoEnd01	StartEffect02	IsStartEffectAutoEnd02	StartEffect03	IsStartEffectAutoEnd03	StartEffect04	IsStartEffectAutoEnd04	StartEffect05	IsStartEffectAutoEnd05	StartEffect06	IsStartEffectAutoEnd06	EndEffect	IsCallEnd	NextAnimId	SoundID	IsSkillAnim	CameraRockRate	CameraRockID	GD_WeaponLRefixIndex	GD_WeaponRRefixIndex	IsNeedPlayWeaponAnim
683	云梦女冠军展示POSE-Right	Yunmengzong_W_Right	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
684	云梦女冠军展示POSE-Top	Yunmengzong_W_Top	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
685	XP-云梦宗	Skill_Xp	2	1	1	0.2	-1	-1	0	843	1	844	1	845	1	-1	0	-1	0	-1	0	-1	0	-1	756	1	0	-1	-1	-1	0
686	普攻-云梦宗	Attack	2	1	1	0	-1	-1	0	833	1	834	1	835	1	-1	0	-1	0	-1	0	-1	0	-1	755	1	100	37	-1	-1	0
687	彩云追月-云梦宗	Skill_Caiyunzhuiyue	2	1	1	0.2	-1	-1	0	839	1	840	1	841	1	-1	0	-1	0	-1	0	-1	0	-1	757	1	100	36	-1	-1	0
688	摘叶飞花_start-云梦宗	Skill_Zhaiyefeihua_Start	2	1	1	0.2	-1	-1	0	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	1	689	-1	1	0	-1	-1	-1	0
689	摘叶飞花_loop-云梦宗	Skill_Zhaiyefeihua_Loop	2	2	1	0	1	690	0	854	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	758	1	0	-1	-1	-1	0
690	摘叶飞花_end-云梦宗	Skill_Zhaiyefeihua_End	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
691	回风拂柳-云梦宗	Skill_Huifengfuliu	2	1	1	0.2	-1	-1	0	822	1	997	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	759	1	100	38	-1	-1	0
692	木灵缚-云梦宗	Skill_Mulingfu	2	1	1	0.2	-1	-1	0	846	1	847	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	760	1	0	-1	-1	-1	0
693	枯木逢春-云梦宗	Skill_Kumufengchun	2	1	1	0.2	-1	-1	0	831	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	761	1	0	-1	-1	-1	0
694	百花缭乱-云梦宗	Skill_Baihualiaoluan	2	1	1	0.2	-1	-1	0	836	1	837	1	838	1	886	2	-1	0	-1	0	-1	0	-1	762	1	100	39	-1	-1	0
695	移花接木-云梦宗	Skill_Yihuajiemu	2	1	1	0.2	-1	-1	0	826	1	827	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	763	1	0	-1	-1	-1	0
696	山外清音-云梦宗	Skill_Shanwaiqingyin	2	1	1	0.2	-1	-1	0	828	1	829	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
697	云梦深处-云梦宗	Skill_Yunmengshenchu	2	1	1	0.2	-1	-1	0	842	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	765	1	0	-1	-1	-1	0
698	昆山玉碎-云梦宗	Skill_Kunshanyusui	2	1	1	0.2	-1	-1	0	856	1	857	1	858	1	-1	0	-1	0	-1	0	-1	0	-1	766	1	100	40	-1	-1	0
699	春风化雨_start-云梦宗	Skill_Chunfenghuayu_Start	2	1	1	0.2	-1	-1	0	823	1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	1	700	-1	1	0	-1	-1	-1	0
700	春风化雨_loop-云梦宗	Skill_Chunfenghuayu_Loop	2	2	1	0	2	701	0	824	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	767	1	0	-1	-1	-1	0
701	春风化雨_end-云梦宗	Skill_Chunfenghuayu_End	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
702	法宝九转玲珑石施法动作	Skill_Fb	2	1	1	0.2	-1	-1	0	849	1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	768	1	0	-1	-1	-1	1
703	法宝神木枝施法动作	Skill_Fb	2	1	1	0.2	-1	-1	0	850	1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	769	1	0	-1	-1	-1	1
704	法宝苍灵羽施法动作	Skill_Fb	2	1	1	0.2	-1	-1	0	852	1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	1	-1	770	1	0	-1	-1	-1	1
705	云梦登录选人——展示区前跳男	Select_Jump_03	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	710	1081	0	0	-1	-1	-1	0
706	云梦登录选人——展示区前跳女	Select_Jump_03	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	710	1081	0	0	-1	-1	-1	0
707	云梦男展示动作-昆山玉碎	Skill_Kunshanyusui	2	1	1	0	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	18	-1	1	100	40	-1	-1	0
708	云梦男展示动作-昆山玉碎	Skill_Kunshanyusui	2	1	1	0	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	18	-1	1	100	40	-1	-1	0
709	【周年庆】尬舞3	Be_Dance_MW	2	2	1	0	2	-1	0	864	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
710	云梦宗展示-枯木逢春	Skill_Kumufengchun	2	1	1	0	-1	-1	0	890	1	891	1	-1	0	-1	0	-1	0	-1	0	-1	1	18	1082	1	0	-1	-1	-1	0
711	新首登-老鬼-一杀击_start	Skill_Zhanguishen_Start	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	712	1030	1	0	-1	-1	-1	0
712	新首登-老鬼-一杀击_loop	Skill_Zhanguishen_Loop	2	2	1	0	3	713	0	892	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
713	新首登-老鬼-一杀击_end	Skill_Zhanguishen_End	2	1	1	0	-1	-1	0	893	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
714	【周年庆】尬舞4	Dance_MW	2	2	1	0	2	-1	0	862	0	863	0	864	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
715	挖宝活动-守护怪物-九尾天狐	Skill_Huwangaoe_Start	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	417	1	0	-1	-1	-1	0
716	挖宝活动-守护怪物-烛龙	Skill_Longyan	2	1	1	0.2	-1	-1	0	896	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	625	1	0	-1	-1	-1	0
717	挖宝活动-守护怪物-幽灵	Skill_Xiangyouxinsheng	2	1	1	0.2	-1	-1	0	897	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	633	1	0	-1	-1	-1	0
718	挖宝活动-守护怪物-青蛇_start	Skill_01_Start	2	1	1	0	-1	-1	0	898	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	719	-1	1	0	-1	-1	-1	0
719	挖宝活动-守护怪物-青蛇_loop	Skill_01_Loop	2	2	1	0.2	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
720	挖宝活动-守护怪物-黄鸟	Skill_Lieri_Start	2	1	1	0.2	-1	-1	0	900	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	561	1	0	-1	-1	-1	0
721	挖宝活动-守护怪物-盗宝贼_start	Skill_Mingdu_Start	2	1	1	0.2	-1	-1	0	901	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	722	302	1	0	-1	-1	-1	0
722	挖宝活动-守护怪物-盗宝贼_loop	Skill_Mingdu_Loop	2	2	1	0	9	723	0	902	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
723	挖宝活动-守护怪物-盗宝贼_end	Skill_Mingdu_End	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
724	双人交互-女搀男-女搀起动作	Hug_JQ_WW	2	1	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
725	双人交互-女搀男-男被搀起动作	Be_Chanfu	2	1	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
726	双人交互-女搀男-女搀起站立动作	Hug_JQ_Stand_WW	2	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
727	双人交互-女搀男-男被搀站立起动作	Be_Chanfu_Stand	2	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
728	双人交互-女搀男-女搀起走步动作	Hug_JQ_Walk_WW	2	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
729	双人交互-女搀男-男被搀走步起动作	Be_Chanfu_Walk	2	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
730	双人交互-男搀男-男搀起动作	Chanfu	2	1	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
731	双人交互-男搀男-男被搀起动作	Be_Chanfu	2	1	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	0
732	双人交互-男搀男-男搀起站立动作	Chanfu_Stand	2	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
733	双人交互-男搀男-男被搀站立起动作	Be_Chanfu_Stand	2	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
734	双人交互-男搀男-男搀起走步动作	Chanfu_Walk	2	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
735	双人交互-男搀男-男被搀走步起动作	Be_Chanfu_Walk	2	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	0
736	挖宝活动-孤村寻宝-凶灵	Skill_Xuanfengzhan	2	2	1	0.1	8	-1	0	904	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	407	1	0	-1	-1	-1	0
737	挖宝活动-孤村寻宝-肥龙	Skill_Shenglongba	2	1	1	0.1	-1	-1	0	905	1	906	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	426	1	0	-1	-1	-1	0
738	挖宝活动-孤村寻宝-鬼先生-离魂咒	Skill_Anyingzhici	2	1	1	0.1	-1	-1	0	907	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	719	1	0	-1	-1	-1	0
739	挖宝活动-孤村寻宝-鬼先生-瞬杀	Skill_Huoyanansha_Start	2	1	1	0.1	-1	-1	0	909	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	724	1	0	-1	-1	-1	0
740	挖宝活动-孤村寻宝-苍松道人-御雷真诀-start	Skill_Tianxiazhengdao_Start	2	1	1	0.1	-1	-1	0	910	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	741	377	1	0	-1	-1	-1	0
741	挖宝活动-孤村寻宝-苍松道人-御雷真诀-loop	Skill_Tianxiazhengdao_Loop	2	2	1	0	4	742	0	911	0	912	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
742	挖宝活动-孤村寻宝-苍松道人-御雷真诀-end	Skill_Tianxiazhengdao_End	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
743	挖宝活动-孤村寻宝-苍松道人-斩龙飞剑	Skill_Wuyaozhinu	2	1	1	0.1	-1	-1	0	913	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	608	1	0	-1	-1	-1	0
744	挖宝活动-深渊探秘-蝙蝠王	Skill_Duhuo	2	1	1	0.1	-1	-1	0	914	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
745	挖宝活动-深渊探秘-玄蛇	Skill_Sheyaoaoe	2	1	1	0.1	-1	-1	0	915	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
746	挖宝活动-深渊探秘-年老大	Skill_yanlongzhan	2	1	1	0.1	-1	-1	0	916	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
747	挖宝活动-深渊探秘-年老大	Skill_Fengkuang	2	1	1	0.1	-1	-1	0	918	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	318	1	0	-1	-1	-1	0
748	挖宝活动-深渊探秘-黑心老人	Skill_Dufutianluo	2	1	1	0.1	-1	-1	0	919	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
749	挖宝活动-深渊探秘-黑心老人	Skill_Zhaohuan	2	1	1	0.1	-1	-1	0	922	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
750	任务道具使用动作	Collect	2	2	1	0.2	2	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	0	0	-1	-1	-1	1
751	挖宝活动-天门再启-鱼人统领	Skill_Yurenaoe	2	1	1	0.2	-1	-1	0	936	1	937	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	386	1	0	-1	-1	-1	0
752	挖宝活动-天门再启-强盗头子	Skill_Luanwu	2	1	1	0.2	-1	-1	0	938	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
753	挖宝活动-天门再启-黄鸟-烈日_start	Skill_Lieri_Start	2	1	1	0.2	1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	754	561	1	0	-1	-1	-1	0
754	挖宝活动-天门再启-黄鸟-烈日_loop	Skill_Lieri_Loop	2	2	1	0	10	755	0	939	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	561	1	0	-1	-1	-1	0
755	挖宝活动-天门再启-黄鸟-烈日_end	Skill_Lieri_End	2	1	1	0	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	561	1	0	-1	-1	-1	0
756	挖宝活动-天门再启-黄鸟-争鸣	Skill_Zhaohuan	2	1	1	0.2	-1	-1	0	940	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	563	1	0	-1	-1	-1	0
757	挖宝活动-天门再启-毒神-毒沼	Skill_Huanleijue	2	1	1	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
758	挖宝活动-天门再启-毒神-同死_start	Skill_Shihunwushuang_Start	2	1	1	0.2	-1	-1	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	759	638	1	0	-1	-1	-1	0
759	挖宝活动-天门再启-毒神-同死_loop	Skill_Shihunwushuang_Loop	2	2	1	0	3	-1	0	943	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
760	挖宝活动-幻月密藏-张小凡	Skill_Shengbing	2	1	1	0.2	-1	-1	0	944	1	945	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	8	1	0	-1	-1	-1	0
761	挖宝活动-幻月密藏-燕虹	Skill_Yehuo	2	1	1	0.2	-1	-1	0	946	1	947	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	695	1	0	-1	-1	-1	0
762	挖宝活动-幻月密藏-陆雪琪	Skill_Hanshuangxuewu	2	1	1	0.2	-1	-1	0	952	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	7	1	0	-1	-1	-1	0
763	挖宝活动-幻月密藏-鬼厉	Skill_Zhenyuan	2	1	1	0.2	-1	-1	0	953	1	954	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
764	挖宝活动-幻月密藏-秦无炎-start	Skill_Bingdu_Start	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	765	-1	1	0	-1	-1	-1	0
765	挖宝活动-幻月密藏-秦无炎-loop	Skill_Bingdu_Loop	2	2	1	0	6	766	0	955	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
766	挖宝活动-幻月密藏-秦无炎-end	Skill_Gudu_End	2	1	1	0	-1	-1	0	956	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
767	挖宝活动-幻月密藏-金瓶儿	Skill_Tianshengyouwu	2	1	1	0.2	-1	-1	0	957	1	958	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	117	1	0	-1	-1	-1	0
768	挖宝活动-幻月密藏-普智	Skill_Fengkuang	2	1	1	0.2	-1	-1	0	959	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
769	挖宝活动-幻月密藏-普德	Skill_Caidaqicu_Start	2	1	1	0.2	-1	-1	0	960	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
770	挖宝活动-幻月密藏-普泓-万象生佛-start	Skill_Tianxiazhengdao_Start	2	1	1	0.2	-1	-1	0	962	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	771	-1	1	0	-1	-1	-1	0
771	挖宝活动-幻月密藏-普泓-万象生佛-loop	Skill_Tianxiazhengdao_Loop	2	2	1	0	3	772	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
772	挖宝活动-幻月密藏-普泓-万象生佛-end	Skill_Tianxiazhengdao_End	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
773	挖宝活动-幻月密藏-普方-六道轮回-start	Attack_01	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	774	-1	1	0	-1	-1	-1	0
774	挖宝活动-幻月密藏-普方-六道轮回-loop	Attack_Stand	2	2	1	0	3	775	0	963	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
775	挖宝活动-幻月密藏-普方-六道轮回-end	Hit	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
776	挖宝活动-幻月密藏-普泓	Skill_Zhaohuanshe	2	1	1	0.2	-1	-1	0	965	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
777	挖宝活动-幻月密藏-道玄-诛仙剑阵	Skill_Shiduzhou	2	1	1	0.2	-1	-1	0	967	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
778	挖宝活动-幻月密藏-鬼王	Skill_Julingzhou	2	1	1	0.2	-1	-1	0	970	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
779	挖宝活动-幻月密藏-三妙-怜影-start	Skill_Taoyaoyaoaoe_Start	2	1	1	0.2	-1	-1	0	971	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	780	-1	1	0	-1	-1	-1	0
780	挖宝活动-幻月密藏-三妙-怜影-loop	Skill_Taoyaoyaoaoe_Loop	2	2	1	0	4	781	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
781	挖宝活动-幻月密藏-三妙-怜影-end	Skill_Taoyaoyaoaoe_End	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
782	挖宝活动-幻月密藏-云易岚-八凶-start	Skill_Baxiong_Start	2	1	1	0.2	-1	-1	0	972	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	783	-1	1	0	-1	-1	-1	0
783	挖宝活动-幻月密藏-云易岚-八凶-loop	Skill_Baxiong_Loop	2	2	1	0	3	784	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
784	挖宝活动-幻月密藏-云易岚-八凶-end	Skill_Baxiong_End	2	1	1	0	-1	-1	0	973	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
785	挖宝活动-天帝护卫-影魅	Skill_Meihuo	2	1	1	0.2	-1	-1	0	976	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
786	挖宝活动-天帝护卫-燕回	Skill_Luanwu	2	1	1	0.2	-1	-1	0	978	1	979	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	81	1	0	-1	-1	-1	0
787	挖宝活动-天帝护卫-杀生和尚	Skill_Tiaopi	2	1	1	0.2	-1	-1	0	980	1	981	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
788	挖宝活动-天帝护卫-碧瑶-伤心花1	Skill_Wanwuhuichun_Start	2	1	1	0.2	-1	-1	0	982	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	789	-1	1	0	-1	-1	-1	0
789	挖宝活动-天帝护卫-碧瑶-伤心花2	Skill_Wanwuhuichun_End	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
790	挖宝活动-天帝护卫-石头-因果1	Knockaway	2	1	2	0.2	-1	-1	0	960	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	791	-1	1	0	-1	-1	-1	0
791	挖宝活动-天帝护卫-石头-因果2	Knockback_Stand	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
792	挖宝活动-天帝护卫-青龙	Skill_Nayinguiyuan	2	1	1	0.2	-1	-1	0	983	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
793	挖宝活动-天帝护卫-白虎	Attack_01	2	1	1	0.2	-1	-1	0	985	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
794	挖宝活动-天帝护卫-朱雀	Skill_Huanleijue	2	1	1	0.2	-1	-1	0	986	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
795	挖宝活动-天帝护卫-玄武-明王降世1	Skill_Weiwoduzun_Start	2	1	1	0.2	-1	-1	0	988	1	989	1	-1	0	-1	0	-1	0	-1	0	-1	1	796	-1	1	0	-1	-1	-1	0
796	挖宝活动-天帝护卫-玄武-明王降世2	Skill_Weiwoduzun_End	2	1	1	0	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
797	挖宝活动-天帝护卫-萧逸才	Skill_Huashan	2	1	1	0.2	-1	-1	0	990	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
798	挖宝活动-天帝护卫-法相-无量真言1	Skill_Tianxiazhengdao_Start	2	1	1	0.2	-1	-1	0	1003	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	799	-1	1	0	-1	-1	-1	0
799	挖宝活动-天帝护卫-法相-无量真言2	Skill_Tianxiazhengdao_End	2	1	1	0	-1	-1	0	959	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
800	挖宝活动-天帝护卫-李洵	Skill_Tiansuo	2	1	1	0.2	-1	-1	0	992	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	1	0	-1	-1	-1	0
801	新首登-老鬼-逆鳞	Skill_Nilin	2	1	1	0.2	-1	-1	0	998	1	999	1	1000	1	-1	0	-1	0	-1	0	-1	0	-1	1084	1	0	-1	-1	-1	0
802	人单手举伞站立	Ride_Stand_Unbrella	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	1
803	人单手举伞休闲	Ride_Idle_Unbrella	2	1	1	0.2	-1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	1
804	人单手举伞跑动	Ride_Fly_Unbrella	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	1
805	人单手举伞上升	Ride_Up_Unbrella	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	1
806	人单手举伞下降	Ride_Down_Unbrella	1	2	1	0.2	-1	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	-1	0	0	-1	-1	-1	1
807	野外精英-死亡沼泽-鱼人首领_start	Attack_Stand	2	2	1	0.2	2	43	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
808	野外精英-十万大山-古巫族战士	Attack_Stand	2	2	1	0.2	2	43	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
809	野外精英-修罗	Attack_Stand	2	2	1	0.2	2	43	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
810	野外精英-焚香谷-火灵	Attack_Stand	2	2	1	0.2	2	43	0	-1	1	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
811	野外精英-蛮荒-巨人	Attack_Stand	2	2	1	0.2	2	43	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
812	野外精英-毒蛇谷-大毒尸	Attack_Stand	2	2	1	0.2	1	43	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	0	-1	1	-1	-1	1	0	-1	-1	-1	0
