Id	Description	Name	Title	NpcType	Level	AttackDisType	SkillstrategyIndex	CombatAttrIndex	AttackIntervalTime	ForceId	PathRadius	IsReturnBorn	AlertRadius	IsRanbdMove	RandMoveDis	CorpseTime	ReviveTime	ReviveRate	ReviveTimeBegin_01	ReviveTimeEnd_01	ReviveTimeBegin_02	ReviveTimeEnd_02	DialogID	DialogRadius	DropItemNormalId	FirstDropItemNormalId	DropItemCopyId	IsAttackFly	BelongType	IsImmuneJT	CombatNPC	MissionNpcFlag	Exp	ExpFactor	EnhanceID1	EnhanceID2	EnhanceID3	EnhanceID4	EnhanceID5	EnhanceID6	SilverCoinMin	SilverCoinMax	SilverCoinFactor	GoldCoinRate	GoldCoinDrop	GoldCoinFactor	NpcPaoPaoId	IsCanBeClientSel	IsNoALevelReduc	IsNoPernoctation	IsDisableFaceto	IsCanCatch	CatchFellowId	HuntCollectId	IsCleanLeaveCombat	BornAnimId	BornAnimTime	ScriptID	FinalAttackDrop	ImpactId_01	ImpactId_02	IsDiscareServerLevel	IsLogDropInfo	IsCanRecycle	LifeTime	IsForceUseAdaptAttr	IsUseNavAgent	LeaveCombatImpactId_01	LeaveCombatImpactId_02	IsMissionNPC	HeadInfoHideType	IsHeadBodyLeave
2157	魔神降临（挑战2）-BOSS-魔化毒神	魔化毒神	<喷射毒气降低玩家攻击力>	2	206	0	137	855	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	131425	-1	-1	1	1	1	1	0	104368	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2158	魔神降临（挑战2）-BOSS-魔化秦无炎	魔化秦无炎	<标记玩家，使其周围玩家受到伤害>	2	206	0	138	855	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	131425	-1	-1	1	1	1	1	0	104368	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2159	魔神降临（挑战2）-BOSS-魔化青云弟子	魔化青云弟子		0	206	0	1	850	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	19450	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2160	魔神降临（挑战2）-BOSS-魔化合欢弟子	魔化合欢弟子		0	206	0	1	850	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	19450	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2161	魔神降临（挑战2）-BOSS-魔化鬼王弟子	魔化鬼王弟子		0	206	0	1	850	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	19450	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2162	魔神降临（挑战2）-BOSS-魔化天音弟子	魔化天音弟子		0	206	0	1	850	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	19450	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2163	魔神降临（挑战3）-BOSS-魔化碧瑶	魔化碧瑶	<对自身周围造成伤害并定身>	2	231	1	127	865	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	131475	-1	-1	1	1	1	1	0	129724	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2164	魔神降临（挑战3）-BOSS-魔化陆雪琪	魔化陆雪琪	<擅长群体伤害>	2	231	1	128	865	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	131475	-1	-1	1	1	1	1	0	129724	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2165	魔神降临（挑战3）-BOSS-魔化田灵儿	魔化田灵儿	<对自身周围玩家释放流血伤害>	2	231	1	129	865	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	131475	-1	-1	1	1	1	1	0	129724	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2166	魔神降临（挑战3）-BOSS-魔化林惊羽	魔化林惊羽	<对面前玩家造成大量伤害>	2	231	0	130	865	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	131475	-1	-1	1	1	1	1	0	129724	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2167	魔神降临（挑战3）-BOSS-魔化道玄	魔化道玄	<诛仙剑阵，注意躲避>	2	231	0	131	865	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	131475	-1	-1	1	1	1	1	0	129724	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2168	魔神降临（挑战3）-BOSS-魔化普智	魔化普智	<擅长无量真言>	2	231	0	132	865	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	131475	-1	-1	1	1	1	1	0	129724	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2169	魔神降临（挑战3）-BOSS-魔化鬼王	魔化鬼王	<我是一个聚灵咒鬼王，你懂得>	2	231	0	133	865	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	131475	-1	-1	1	1	1	1	0	129724	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2170	魔神降临（挑战3）-BOSS-魔化文敏	魔化文敏	<我擅长大范围回复生命，昏睡可打断>	2	231	1	134	865	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	131475	-1	-1	1	1	1	1	0	129724	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876503	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2171	魔神降临（挑战3）-BOSS-魔化齐昊	魔化齐昊	<放大玩家受到的伤害>	2	231	0	135	865	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	131475	-1	-1	1	1	1	1	0	129724	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2172	魔神降临（挑战3）-BOSS-魔化鬼厉	魔化鬼厉	<吸食目标玩家的气血值并回复自身气血值>	2	231	0	136	865	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	131475	-1	-1	1	1	1	1	0	129724	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2173	魔神降临（挑战3）-BOSS-魔化毒神	魔化毒神	<喷射毒气降低玩家攻击力>	2	231	0	137	865	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	131475	-1	-1	1	1	1	1	0	129724	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2174	魔神降临（挑战3）-BOSS-魔化秦无炎	魔化秦无炎	<标记玩家，使其周围玩家受到伤害>	2	231	0	138	865	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	131475	-1	-1	1	1	1	1	0	129724	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2175	魔神降临（挑战3）-BOSS-魔化青云弟子	魔化青云弟子		0	231	0	1	860	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	24176	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2176	魔神降临（挑战3）-BOSS-魔化合欢弟子	魔化合欢弟子		0	231	0	1	860	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	24176	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2177	魔神降临（挑战3）-BOSS-魔化鬼王弟子	魔化鬼王弟子		0	231	0	1	860	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	24176	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2178	魔神降临（挑战3）-BOSS-魔化天音弟子	魔化天音弟子		0	231	0	1	860	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	24176	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2179	[废弃]	魔神	<反弹目标玩家的伤害，召唤小弟>	2	171	0	139	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2180	[废弃]	魔神	<反弹目标玩家的伤害，召唤小弟>	2	211	0	139	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2181	[废弃]	魔神	<反弹目标玩家的伤害，召唤小弟>	2	236	0	139	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2183	[废弃]	魔化碧瑶	<对自身周围造成伤害并定身>	2	70	1	127	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2184	[废弃]	魔化陆雪琪	<擅长群体伤害>	2	70	1	128	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2185	[废弃]	魔化田灵儿	<对自身周围玩家释放流血伤害>	2	70	1	129	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2186	[废弃]	魔化林惊羽	<对面前玩家造成大量伤害>	2	70	0	130	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2187	[废弃]	魔化道玄	<诛仙剑阵，注意躲避>	2	70	0	131	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2188	[废弃]	魔化普智	<擅长无量真言>	2	70	0	132	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2189	[废弃]	魔化鬼王	<我是一个聚灵咒鬼王，你懂得>	2	70	0	133	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2190	[废弃]	魔化文敏	<我擅长大范围回复生命，昏睡可打断>	2	70	1	134	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876503	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2191	[废弃]	魔化齐昊	<放大玩家受到的伤害>	2	70	0	135	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2192	[废弃]	魔化鬼厉	<吸食目标玩家的气血值并回复自身气血值>	2	70	0	136	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2193	[废弃]	魔化毒神	<喷射毒气降低玩家攻击力>	2	70	0	137	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2194	[废弃]	魔化秦无炎	<标记玩家，使其周围玩家受到伤害>	2	70	0	138	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2195	[废弃]	魔化青云弟子		0	70	0	1	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2196	[废弃]	魔化合欢弟子		0	70	0	1	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2197	[废弃]	魔化鬼王弟子		0	70	0	1	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2198	[废弃]	魔化天音弟子		0	70	0	1	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2199	[废弃]	魔化碧瑶	<对自身周围造成伤害并定身>	2	95	1	127	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2200	[废弃]	魔化陆雪琪	<擅长群体伤害>	2	95	1	128	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2201	[废弃]	魔化田灵儿	<对自身周围玩家释放流血伤害>	2	95	1	129	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2202	[废弃]	魔化林惊羽	<对面前玩家造成大量伤害>	2	95	0	130	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2203	[废弃]	魔化道玄	<诛仙剑阵，注意躲避>	2	95	0	131	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2204	[废弃]	魔化普智	<擅长无量真言>	2	95	0	132	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2205	[废弃]	魔化鬼王	<我是一个聚灵咒鬼王，你懂得>	2	95	0	133	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2206	[废弃]	魔化文敏	<我擅长大范围回复生命，昏睡可打断>	2	95	1	134	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876503	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2207	[废弃]	魔化齐昊	<放大玩家受到的伤害>	2	95	0	135	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2208	[废弃]	魔化鬼厉	<吸食目标玩家的气血值并回复自身气血值>	2	95	0	136	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2209	[废弃]	魔化毒神	<喷射毒气降低玩家攻击力>	2	95	0	137	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2210	[废弃]	魔化秦无炎	<标记玩家，使其周围玩家受到伤害>	2	95	0	138	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2211	[废弃]	魔化青云弟子		0	95	0	1	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2212	[废弃]	魔化合欢弟子		0	95	0	1	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2213	[废弃]	魔化鬼王弟子		0	95	0	1	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2214	[废弃]	魔化天音弟子		0	95	0	1	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	-1	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2215	[废弃]	魔化碧瑶	<对自身周围造成伤害并定身>	2	125	1	127	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2216	[废弃]	魔化陆雪琪	<擅长群体伤害>	2	125	1	128	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2217	[废弃]	魔化田灵儿	<对自身周围玩家释放流血伤害>	2	125	1	129	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2218	[废弃]	魔化林惊羽	<对面前玩家造成大量伤害>	2	125	0	130	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2219	[废弃]	魔化道玄	<诛仙剑阵，注意躲避>	2	125	0	131	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2220	[废弃]	魔化普智	<擅长无量真言>	2	125	0	132	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2221	[废弃]	魔化鬼王	<我是一个聚灵咒鬼王，你懂得>	2	125	0	133	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876502	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
2222	[废弃]	魔化文敏	<我擅长大范围回复生命，昏睡可打断>	2	125	1	134	811	1200	3	100	1	20	0	0	3000	2000	0	-1	-1	-1	-1	-1	2	-1	-1	-1	1	1	1	1	0	0	0	-1	-1	-1	-1	-1	-1	0	0	0	0	0	0	-1	1	6	1	0	0	-1	-1	0	-1	0	-1	-1	876503	-1	0	1	1	-1	0	1	-1	-1	-1	0	0
